fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
6.529487741780834,0.3179870838972584,0.22589754835616663,13.68281522726017,0.05702178193904084,36.6115367746575,161.87051225821918,0.9976784588394519,3.1196409806575334,0.47201291610274165,9.323719354452082,1
6.742364218442935,0.48720873196019043,0.35927742309775806,4.19277423097758,0.04170447269463319,5.262726302595109,19.0,0.9918284078782439,3.3349589987465356,0.384449946642731,12.232183176366847,0
6.218397742994227,0.27704005642514434,0.3664595909177037,1.3869992946856962,0.0660940268019435,42.83401269565747,166.0,0.9956053970376799,3.5008995062799872,0.5285200282125722,9.101799012559974,1
7.481709615223683,0.37494657452425995,0.2761282211417762,1.1204274038059208,0.047096794471455594,8.903205528544406,119.0,0.9932814833410182,3.051181646617516,0.35817096152236827,9.889252043339638,1
6.241696968769745,0.8374206059400668,0.07674909093690765,1.7487636359463852,0.046879878766089,4.0,10.720848484384872,0.9949541357559717,3.471378181720823,0.5618375756277643,11.625793940599332,0
6.958077433438493,0.3061548668769857,0.39092123962142583,2.2576769968452153,0.043388517678234206,7.161548668769856,120.25767699684522,0.9924048064164037,2.9664619467507944,0.42738318637222006,10.225767699684521,1
6.51766308507165,0.277059785104299,0.21353261701432996,1.8352716808996903,0.07670488872555772,21.705978510429897,190.5293476597134,0.9947975976979794,3.4429347659713403,0.6088206446871031,9.67059785104299,1
7.758130306389179,0.8231853477838565,0.13336220534502669,1.8608012972617805,0.0693495754888656,3.797329009127399,8.202670990872601,0.9971979732900913,3.3539198702738218,0.3786410378094243,9.343205189047122,0
6.7,0.33624290000057516,0.3054360173912043,9.580521217384302,0.04102689608697903,9.771800869560217,175.34229869565968,0.9952680521217384,3.4257701304340324,0.5306030739126184,11.171800869560217,1
6.7,0.5321610062229913,0.27136330326556674,7.195431228589671,0.04869325676524749,8.068165163278337,177.8977522550825,0.995029543122859,3.1702247744917504,0.3857940388786586,9.468165163278337,1
7.109541853800022,0.850973131870026,0.019363876413331826,4.395229073099989,0.0960318061793334,5.0,13.031806179333408,0.9969872775282667,3.41699735945335,0.5690458146199977,10.990458146199977,0
6.455455406221208,0.27534535125345505,0.2015815943824859,4.97507593175098,0.04671271350046067,6.0,113.91091081244241,0.9955195996212627,3.2544544593778792,0.36870872938709254,8.858358643916993,0
5.77247457798027,0.3268865400973673,0.3017320042092114,1.8930927215328937,0.038137108650855164,6.6206181435526235,62.241236287105245,0.9908481435655724,3.4861854430657866,0.4082679957907886,12.47927816459868,0
10.995333329010458,0.5123104756840823,0.45407238075476386,1.1990666658020916,0.062101523771235484,5.712952379717274,25.712952379717272,0.9961561390400725,3.061388571391518,0.533979047334973,10.428704762028273,0
6.275092249593877,0.3665055349756326,0.4985129149431428,1.175092249593877,0.09297011041146519,6.799262003248984,67.20073799675102,0.9911336014673521,3.1849815500812246,0.4435313648619182,10.999631001624492,1
7.704782359683573,0.5881322785408718,0.18968117602109513,6.969926498681555,0.041968117602109514,12.261955899208933,59.261955899208935,0.9956984058801055,3.156423969071196,0.35412323405801155,9.5,1
9.007921304820277,0.36153971808879704,0.2302390495306532,1.9533630285835057,0.06316592428541236,15.233184857082472,38.46636971416494,0.9959180267257252,3.2875486266638485,0.4858893838097251,9.176681514291753,0
8.47578023076087,0.26011008986017786,0.21330269580533578,16.105322720247038,0.07372477534955535,40.93394608389328,197.03302695805337,0.9979722573552352,3.02154125804249,0.5004403594407114,9.795596405592887,1
7.71189221250838,0.4763724543076973,0.21801796458193656,9.096335338862815,0.039359760472240844,13.960359291638731,61.92071858327746,0.9949917724486288,3.1380179645819366,0.3320119763879577,10.140239527759153,1
6.682459845114075,0.3225133849619748,0.2037433075190126,8.603423562376262,0.059175401548859245,14.450267699239497,82.82459845114076,0.9954182248673612,3.091518738946765,0.4074866150380252,9.7900535398479,1
6.7,0.490936084340255,0.27853285489734697,7.697299842814287,0.04708010764809693,8.426642744867348,177.36003588269898,0.9950797299842814,3.2239964117301025,0.41626463331372465,9.826642744867348,1
8.179128050926145,0.79614715246893,0.02769481782415125,3.6033241952168944,0.08848283516201609,26.263760169753823,61.79128050926146,0.999330795808408,3.5155967456787773,0.6936239830246178,9.958256101852294,0
7.808795637491357,0.513566974810469,0.3414984194578436,1.3302931879163786,0.0508794768458535,27.02931879163786,187.78827248334485,0.994522736999908,3.208208392625778,0.5248534060418107,9.990879563749136,1
7.559718737933741,0.21156649352479892,0.3461956585826311,1.2,0.04138043414173678,7.0,106.0447569578514,0.99143312014881,3.063804341417369,0.45290920226034087,11.260837661880027,1
6.867864924496359,0.26071169183454684,0.23464415408272657,4.339106736583734,0.05732135075503641,13.214233836690937,84.6786492449636,0.9943799564228204,3.004996368568366,0.46928830816545314,9.542846767338187,1
7.218014506639222,0.9211349733144656,0.04360290132784453,4.016452853422527,0.09304963733401943,5.0,12.704963733401943,0.9966459564800824,3.4483547146577473,0.5788510879979416,11.059007253319612,0
5.598276850714286,0.3987806681275509,0.3710470169438777,1.244334127959183,0.039025847239285705,8.713054893367348,65.0,0.9905049971329285,3.4293837703775507,0.41025847239285707,12.386945106632652,0
7.975818638658384,0.3437657434863356,0.39348866491614903,1.1758186386583847,0.041697732983229804,6.348866491614904,100.46977329832298,0.9919851385336274,3.0440931989496893,0.512141057563975,11.259068010503105,1
7.6,0.24797077584543548,0.3575941551690871,1.5037662067634838,0.03416526034782159,6.240584483091291,106.0,0.992615064827054,3.1283473965217836,0.41202922415456456,10.616526034782162,1
7.2,0.4,0.62,10.8,0.0409999999999999,70.0,189.0,0.9976,3.08,0.49,8.6,1
5.953294682160438,0.4202835497355467,0.42065893643208757,1.6014177486777335,0.1166789115947992,5.863218922904572,67.84904143612724,0.9928301917127745,3.358682127135825,0.5315095856387276,10.963218922904572,0
6.389050338392795,0.3008212246205404,0.23349442152900932,3.77810067678559,0.040863129229909936,5.486312922990994,86.45893876897298,0.99286942203356,3.3091787753794595,0.43890503383927953,11.062318369308105,1
6.295935628748598,0.5349597679678739,0.3357070359255887,1.225529191623458,0.04898052395242431,9.887806886245794,65.5918712574972,0.9912073538174037,3.272552919162346,0.42398390718714957,11.300973802378785,0
6.93726018157429,0.38,0.2924200605247633,1.7246269491155621,0.05361673958755887,20.74946707016509,84.0,0.9943863009078715,3.2574733535082543,0.5436833837706361,9.912633232458727,0
8.149161730249187,0.9917408700665781,0.05839791315807501,1.7370156513144375,0.09536493940833188,5.4198956579037505,19.0,0.995706512689464,3.341989565790375,0.448397913158075,9.641989565790375,0
6.998104715741281,0.758136845526617,0.01254738210646797,1.83726308946766,0.08023578536805961,6.0,12.0,0.9962682942441672,3.4717475121179135,0.5778316747452757,9.856842276330848,0
6.483900109767855,0.32321997804642916,0.229365038418749,14.941950054883927,0.06,38.04875137209818,162.0,0.9980378121569754,3.1530725301861597,0.46468251920937453,9.314625411629454,1
7.071478773887102,0.2970434694157396,0.3824696324403788,4.825218364268641,0.054118261223370406,31.295653058426037,204.30087345707457,0.995281965672031,3.3798955920270295,0.5617217143640709,10.376347755325916,1
7.1453687675694635,0.2856057031982061,0.4284798447748853,1.5712585842332072,0.04795486712161451,32.07600776125573,116.24228127928244,0.9926242281279283,3.2575771872071755,0.42152015522511466,10.592399223874427,1
6.4169193413565235,0.6326001618745507,0.02756903153901458,5.186464526914781,0.05126448339459716,7.3107742115246355,30.310774211524635,0.9949095289981033,3.340676773654261,0.5065538710576232,9.983080658643477,0
9.165689046950439,0.23886887929229483,0.3768244574280717,2.392522083918366,0.034569333672036656,5.0,33.40511105466056,0.9927170757203911,2.938613326559267,0.31240888437284464,10.491244320253227,1
6.543866635846926,0.8854833294808657,0.03109666589617315,5.408083468169698,0.07801300069344416,22.83550011557403,47.10966658961731,0.9957929282820955,3.5651950104016628,0.5027416647404329,11.117750057787013,0
8.259073640167053,0.25397684100417633,0.22305017782428466,15.52741391213302,0.07068726255229696,40.69884205020882,197.4015439330549,0.9976988420502089,3.0320463179916475,0.4939768410041763,9.830115794979118,1
6.437935772781357,0.37688991810610056,0.26241284544372867,1.6311008189389942,0.08738348004759391,6.138073183440701,110.37935772781357,0.9934447707266237,3.148954145324744,0.48965138177491463,9.403486182250854,1
7.453947779208565,1.083339098205888,0.09078955584171286,3.249669717572166,0.0871513055197859,5.0,12.11513055197859,0.9959381566623743,3.5250330282427833,0.5965460834406423,11.176973889604282,0
7.0591907309595125,0.3374098217754854,0.2990208080877057,1.3053063576986506,0.05262855496109447,24.530635769865043,188.787745692054,0.9937781294594198,3.275672834213644,0.5373468211506748,9.915919073095951,1
6.70127582812392,0.21886053715280177,0.3110118800348062,1.8139462847198242,0.04153145657988149,23.44302685764009,111.0,0.9929645841987818,3.3588605371528018,0.5469643598955816,10.55442148611207,1
5.9222828419465126,0.2787228999497289,0.4053531947818215,3.010868632213951,0.03409511841443793,5.0,109.20380473657752,0.9918298923151015,3.470896626392519,0.44834242629197685,11.170107684898447,1
6.392860727776075,0.6857134253337419,0.1434696540633656,1.2806119376191936,0.038234676465087596,38.21427854444785,88.97960207936022,0.9933702029754291,3.38387660869886,0.4322447750476774,10.30101989603199,0
6.6971431715926215,1.0351433917074564,0.08009522761357929,2.315236418172686,0.06753327463604401,18.95238619321036,31.99047723864207,0.9964830472836346,3.5198095447728415,0.5709522761357928,11.0,0
6.4,0.27,0.19,1.9499327859297004,0.084500672140703,21.0,193.50336070351497,0.99516,3.49,0.63500672140703,9.5499327859297,1
9.577593559170907,0.30065924485551593,0.7375288173241211,10.932871460144256,0.05427017212688473,39.212537478642474,225.98847307035152,0.9979718300943466,3.0427017212688483,0.4608897834484853,9.925864519723635,1
6.007273022880033,0.20463634885599838,0.3121819068640098,7.228189060560801,0.04656361862719798,38.927269771199676,200.07273022880034,0.9956490888398397,3.4089082336479053,0.5605450702559575,10.053636511440017,1
7.418595148280783,1.1719833962034525,0.018595148280782348,4.036155794771003,0.09495453368911386,5.0,13.628097034384353,0.9964512388137537,3.6132643665472957,0.5511570889684694,10.792975741403911,0
6.84759063381381,0.9317770645522195,0.0,2.152108509392725,0.08239156596242911,15.478914906072749,24.0,0.9954682234378155,3.5261144260550554,0.5226204683093095,10.71325276994328,0
8.063468327936661,0.32831048805669044,0.3760726894739513,1.192237798582739,0.03604112149795722,17.493146417007132,96.0,0.9915899584635598,3.2033790238866193,0.3301370716598574,11.910041536440227,1
6.574330225206032,0.3051339549587936,0.26101557882211135,14.987165112603016,0.06,39.179127815075404,162.0,0.9977552180462311,3.177940811931659,0.48050778941105565,9.65373834452262,1
5.917559236218101,0.31918641207270043,0.26770853464732913,2.9269825931632063,0.05574304884508903,32.473222913456965,113.608135879273,0.992807538685556,3.197708534647329,0.43730174068367933,9.808135879272996,1
8.29470632854681,0.3148411898564043,0.3747000252843193,7.539589112808728,0.042014116457208504,5.003529114302126,85.50882278575531,0.995088200151706,3.1157940507179784,0.3903176202871913,10.350882278575531,1
7.236111677364196,0.5926390870774686,0.483425038796093,2.1481489031522614,0.1072591535586834,3.240744515761307,9.0,0.9970852761356438,3.3360186128940326,0.5675925548423869,10.372223354728392,0
6.4651033401561495,0.33885532378139105,0.25697933196877015,2.0114467621860896,0.11129093933741134,6.953100204684478,110.65103340156149,0.9931187599181263,3.083751983625242,0.4679173278750806,9.620826721249195,1
5.8,0.26777009459436923,0.3194252364859231,2.4834485810844615,0.04138158986465078,59.84831554097999,123.17242905422307,0.9910547104053806,3.231080378377477,0.4266205675662154,10.994943851366,1
8.08510130102553,0.7285101301025529,0.0005959479589788108,2.4642431224612715,0.08073182341845954,11.910607806153179,23.880810408204237,0.9979358998510356,3.3737425464307225,0.47847438672834314,9.588081040820423,0
8.325656311125709,0.20090374103489614,0.4100875081500944,1.7288623940487724,0.04620700065200756,9.049562459249527,101.04956245924953,0.9939504375407505,3.0570262524450285,0.6604081164424008,11.124781229624764,1
10.048120677190685,0.5843515084648836,0.4250423473461611,2.029393855811045,0.07028242457675582,14.423636865133732,46.29393855811045,0.9986057569906773,3.3098848601864534,0.5487030169297672,9.515272626973253,0
9.7237656489574,0.3633554045921527,0.39594357252376694,0.9447531297914802,0.05083906717647983,5.3496473282735435,25.349647328273544,0.9939363451757514,3.050489419848206,0.4504188855029149,10.465035267172645,0
6.331037651159421,0.3601132527149758,0.35896234884057954,5.4390572248309175,0.0454367921705314,9.379246976811592,114.5632078294686,0.9959505662635749,3.261264156589372,0.47390572248309165,8.825283131787439,1
7.143991776117924,0.4903985901916441,0.01200176226044486,0.8720105735626693,0.034,47.16017035184301,114.60008811302224,0.9930799823773955,3.1904000587420147,0.34160023496805936,9.29201351066341,1
6.11303637412654,0.20162954676581754,0.34032590935316354,9.418522661709122,0.04121184107955618,37.88593172639277,201.03259093531636,0.9950021184107956,3.1442368215911256,0.4421184107955628,10.104888640297453,1
8.229856982025488,0.6171886184528383,0.1980870086006951,1.5765196559721963,0.0793623362002317,27.0,118.80870086006951,0.9970801192056435,3.157130512901043,1.0951311118090363,9.103188318998841,0
8.175606872182769,0.3714277268535251,0.2566551071965187,1.3839691041914717,0.0545992276047868,11.458188839956483,87.83275535982594,0.9951351828485571,3.2558882408165366,0.3925780264234988,9.65052017615666,0
7.651682636271644,0.8052448732649822,0.0037920659067911117,2.1844049430093335,0.084,6.0,11.810396704660445,0.9971371272497471,3.3665444613475377,0.49,9.946484283941421,0
7.883250174092822,0.2725124738860767,0.21365502437299505,1.0383250174092822,0.03262562369430377,33.38325017409282,96.23349965181436,0.9925781475400414,2.9255962230156127,0.3939212404248948,9.938325017409282,1
7.298778648887393,0.3228484189206242,0.23405889193623,1.3287895269843941,0.045872845942876384,15.854525676187269,96.0,0.9931739585130189,3.214303162158752,0.36290948647625465,10.326041486981026,1
7.382211741143574,0.2949035623989976,0.29043291525793047,2.319952835146079,0.02236048166252053,15.088941294282135,143.71153035425706,0.991194372101647,3.033557651771285,0.6428846964574293,11.750964376010025,1
6.4859920623249625,0.8935253976190252,0.033478571218493354,2.7067698368348596,0.07742023813025112,16.25603175070015,25.859920623249632,0.9946936261884455,3.5230428575630133,0.5388404762605022,11.162801587535007,0
6.45974512645937,0.32805097470812616,0.22091079426077925,14.929872563229685,0.06,37.74681408074212,162.0,0.9981132964798144,3.1464299097763266,0.46045539713038963,9.224044224222634,1
7.3,0.4479175841694532,0.28556893250227994,5.697337641633735,0.04567797191648934,18.0,103.23486516671733,0.9943736543800548,3.186440561670213,0.48825674166413346,10.891283708320666,1
