fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
6.085680714300455,0.30958919898075005,0.32980047448779537,3.1041080101924994,0.03838732346957728,19.734741836713635,128.6326290816432,0.9904310798775249,3.3538849846906134,0.48367370918356817,12.338732346957727,1
6.963243815442514,0.22073512369114973,0.3326108480037634,3.489352295480148,0.0513713533540488,40.481621907721255,168.55513427683624,0.9945224328615819,3.4184539224482218,0.4725729329190241,10.288973144632754,1
5.1,0.33,0.22,1.6,0.027,18.0,89.0,0.9893,3.51,0.38,12.5,1
7.634371388670082,0.27585390183580605,0.3662083814843989,8.106874277734017,0.03545005778127862,29.310419074219944,142.93125722265984,0.993182921963284,3.1062299130081827,0.408292196328388,12.37916185156011,1
7.2,0.25,0.28,14.4,0.055,55.0,205.0,0.9986,3.12,0.38,9.0,1
7.3941093945617915,0.2122089770393282,0.27044179540786567,7.2661290187303,0.031132538622359693,40.98527348640448,143.98527348640448,0.9931783520250146,3.1526507724471937,0.38058906054382086,11.80589060543821,1
6.1,0.22,0.4,1.85,0.031,25.0,111.0,0.98966,3.03,0.3,11.8,1
6.2,0.39,0.24,4.8,0.037,45.0,138.0,0.99174,3.23,0.43,11.2,1
6.6,0.84,0.03,2.3,0.059,32.0,48.0,0.9952,3.52,0.56,12.3,0
6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,1
7.7,0.44,0.24,11.2,0.031,41.0,167.0,0.9948,3.12,0.43,11.3,1
6.6,0.22054911019582624,0.32,0.9630059320278251,0.04036994067972168,25.0,78.68497033986087,0.9926,3.39,0.54,10.2,1
7.760823799021807,0.4084160599377514,0.3829989598932881,6.106652798577175,0.03515839400622486,37.23336800355706,141.61668400177854,0.9917784160599378,3.087919700311243,0.39925026002667796,12.960823799021808,1
6.11262426740331,0.33294566239410595,0.29537110195211924,3.0084161782688743,0.035873757325966885,29.915838217311258,124.0,0.9892696554517864,3.3062127197790065,0.40589132478821194,13.083167643462252,1
6.657164983551516,0.32927575740181786,0.31,4.600154884860611,0.03421262623363631,20.42835016448484,150.14329967103032,0.9920945468059079,3.3150232327290916,0.7107707080563654,12.0,1
4.390371024237394,0.17,0.3576203621970326,1.8,0.030903710242373855,93.35694567044511,162.07083701133536,0.9900328334804535,3.6178748896599395,0.8911898189014837,11.976203621970326,1
5.975532210984183,0.2448935578031633,0.3136701683523725,1.9659570520210885,0.04285107369947279,23.122338945079083,125.0,0.9901671813692223,3.3219680209534266,0.36218090534710035,12.302658735544814,1
7.370793277050717,0.37415865541014337,0.3669797359947235,12.328708764397541,0.039935611051480545,40.52970468150102,167.47029531849898,0.9961168268917971,3.0964852340750513,0.47232657866490785,10.50049795855174,1
5.975156392546534,0.29035490867790664,0.21787054793256005,3.3319417810115994,0.02080167237622061,36.517745433895335,100.0,0.9905675156392547,3.280709817355813,0.37446763698314,11.751774543389534,1
7.4461438762951175,0.2673847483160651,0.35261525168393487,2.5907798652852083,0.048830676178754424,29.630762584196745,121.0,0.9916713786999352,3.1601551090026185,0.6313830202072187,11.784618707901627,1
9.056025831877193,0.30978837565526296,0.3453909588429823,2.082980626092105,0.06409935420307017,12.780129159385966,27.219870840614032,0.9950940387478158,3.26219870840614,0.820211624344737,11.897883756552629,0
6.500790268052967,0.2799367785557626,0.330047416083178,2.0511854020794504,0.029507112412476708,20.003161072211867,112.0,0.9890115647307449,3.130094832166356,0.5097945303062286,12.949446812362924,1
6.523274381346701,0.24974330424928926,0.2662920669426904,5.079292576160407,0.029930975253867946,55.16371906733503,128.0,0.9910146376998911,3.17465487626934,0.5028408296360916,12.176725618653299,1
6.342834163533431,0.2742834163533431,0.3153071072771387,2.4510236909237957,0.03187715708914453,30.510236909237957,84.0204738184759,0.9894200482565798,3.1104094763695183,0.4314331672933138,12.034644636143067,1
6.250336017213372,0.1950336017213372,0.3664125115946723,6.113789098733351,0.037137890987333486,29.544843605066596,111.0,0.9933878702385839,3.340482037772003,0.58,10.603661608097825,1
7.018695884560018,0.1462608230879963,0.2981304115439981,13.71130946032041,0.05180438268400279,47.86958845600186,119.15868519479916,0.9971016964190481,3.192521646175993,0.3693479422800093,9.537391769120036,1
10.284592020078797,0.36384693266404006,0.3984541396916195,2.4615306733595994,0.08038519949803005,5.0,16.692346633202003,0.9969438317457152,3.16384693266404,0.65,10.723061346719199,0
6.719050537897481,0.2262796706907037,0.3326491196516075,0.9148813172371852,0.040404747310512495,25.22321975855778,79.14881317237185,0.9925776780241442,3.360981431387489,0.5504169220660297,10.214881317237184,1
5.905718643347258,0.3129984748284595,0.2847140678326371,2.803555087447781,0.03505718643347259,41.0,150.73570339163186,0.9917550228775731,3.3870015251715406,0.614358559087859,11.333797177182744,1
5.456881330185557,0.449562451306265,0.2678122565313248,6.30811477431564,0.0329562451306265,19.956245130626495,101.86873539187948,0.9894710659572552,3.2217501947749403,0.2813762660371113,13.373747078375898,1
7.0,0.22,0.26,9.2,0.027,37.0,122.0,0.99228,3.06,0.34,12.5,1
6.2,0.39,0.24,4.8,0.037,45.0,138.0,0.99174,3.23,0.43,11.2,1
6.252092262051461,0.3876430556240149,0.18159692459828464,3.2125535723087637,0.02588215278120075,23.159692459828463,109.15969245982846,0.9901193168652651,3.3368061508034303,0.5288215278120075,12.768061508034307,1
9.08231677889537,0.28705279648256166,0.3311788814069753,2.0293695753779315,0.06252844743720987,13.0,27.0,0.9950880882341745,3.252926711558148,0.8252639824128083,11.676422371860493,0
6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,1
6.34669454643838,0.13583681830479755,0.4129958180342429,1.1875522745719633,0.042474686352568215,62.941631816952025,146.11673636609595,0.9906921025006764,3.1241631816952022,0.7106610907123239,11.205836818304796,1
6.143762642662866,0.22845334850544322,0.3051318451086919,1.8845334850544322,0.0332565922554346,28.384888383151893,92.12829612771729,0.9920844979952447,3.348945239130465,0.6938488838315189,10.95131845108692,1
7.070679109660366,0.3232744240445954,0.4574158063375664,8.096521046284701,0.05606902303821618,25.0,156.15516282696396,0.996122418586518,3.3725897540233314,0.6051739476857649,11.062065130785587,1
10.563987551532286,0.36720248969354286,0.5564953318246071,2.2729906636492143,0.08555950206129143,6.090031121169286,20.0,0.9966609657667138,3.14,0.72630217848185,11.1,0
6.4,0.25,0.3228467648035909,1.0423382401795454,0.035708058882154545,40.569352960718184,114.2846764803591,0.9909862747006061,3.275838822356909,0.5515323519640909,10.942338240179547,1
6.954084535279042,0.21,0.2870261561348845,2.5067807062906766,0.03510784684046535,38.0,94.17565390337211,0.99052340646465,3.032156936809307,0.5195834907197773,11.905392342023267,1
7.1826611717664175,0.12929938182372197,0.30378863703929415,3.2997644984355086,0.019756549900036377,15.103326464708022,37.06888430980535,0.9903344804244179,3.029299381823722,0.5299882249217756,11.865557845097326,0
9.111034630768728,0.2436453307691949,0.34,1.1936453307691948,0.02657192023077246,31.0,93.0,0.9915593301169229,2.9388965369231275,0.3922413423078179,11.3,1
8.9,0.38077137215211443,0.4042425468366294,2.2154274430422887,0.06738290227830845,12.038568607605722,27.961431392394278,0.9948653996050648,3.271928430380286,0.7557852911408582,12.630854886084578,0
7.456447897781583,0.6464762036319764,0.015214929926052782,2.165045094823695,0.08152715416268387,9.521492992605278,14.478507007394722,0.9952651583182253,3.4334388788168444,0.6477940890386862,11.365045094823694,0
6.4,0.31493799558886265,0.2875310022055687,3.585794878693722,0.038493799558886266,24.376550110278433,80.24689977944313,0.9903263585077194,3.2712965033083528,0.6249379955888626,12.524689977944313,1
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,0
6.157517201885638,0.2,0.2763211828302052,12.101024737738982,0.038,29.0,131.26423656604103,0.9945175172018856,3.2364236566041034,0.5221753767926671,11.32175376792667,1
5.810626650978337,0.2616130613326348,0.293149867921733,2.447248018825995,0.030370026415653402,13.106266509783376,100.0,0.9905077818020307,3.4347248018825995,0.5305885236065693,12.483869386673652,1
8.515108253642488,0.40383694178808294,0.416163058211917,5.694629226622801,0.07750695534304664,24.87673883576166,42.24652232847668,0.9953049304465695,3.259721786278135,0.7798608931390673,12.402782137218654,0
6.7183195546461505,0.8022856419565393,0.05662189979538398,2.314789944330769,0.060109245824807665,31.778150835038467,48.0,0.9952059159777323,3.505210055669231,0.5836639109292303,12.307394972165385,0
6.706119911549547,0.22527130532402342,0.31595267698588614,1.9840064160570516,0.0307176659295795,28.656466814084087,133.3435331859159,0.9906059242034361,3.305952676985886,0.5506813716618627,12.04965309746546,1
6.233667146280944,0.28206008633056995,0.2613066282975245,14.366833573140472,0.04347234148677605,18.934668585123777,96.79899856115716,0.9945093967577934,3.113266570743811,0.3213066282975245,11.5,1
6.8752372650675255,0.2841723158349411,0.32084802117084676,7.312381367466237,0.03958141261611994,7.166892633397643,81.50067790019293,0.9924699050939729,3.0333242946640944,0.46415875783108246,11.500135580038586,1
5.9189640981970335,0.3179690017814971,0.3293678633934322,3.0632136606567784,0.036038336250268296,14.354404553552259,72.64559544644774,0.9904621043785361,3.117969001781497,0.5031606830328389,11.564559544644775,1
7.712845259761175,0.18,0.4481152626947057,12.441536835929409,0.04144537892575294,41.0792315820353,143.0,0.9996608888288889,3.2273229468743527,0.7386074728504702,8.603001056645883,1
7.433890397957471,0.16262533954043104,0.3332219204085058,4.316478678469538,0.0468639718876609,70.0262342093592,213.74582201531896,0.9943489311428092,3.1732219204085057,0.5845822015318966,9.730548010212644,1
6.1,0.22,0.4,1.85,0.031,25.0,111.0,0.98966,3.03,0.3,11.8,1
9.334211110447495,0.2452385069216326,0.3898273263619294,2.244161458022263,0.0706537881884304,53.22944097201484,77.68832291604453,0.9969944744435818,3.430995034757477,0.8447614930783673,10.931167708395547,0
6.441015857759437,0.2847187313792451,0.3264609514655662,1.9615237866391548,0.02896914271983493,19.764063431037748,112.0,0.9888932113983637,3.1229219029311324,0.5253358769825465,12.991288899568394,1
5.542093211859695,0.227060344409795,0.2949442350835208,2.6305118542316346,0.02873720364420914,11.579067881403047,100.11581357628062,0.9899596454705345,3.46,0.4544323808518864,13.165255927115817,0
6.636855226025289,0.3277641419518966,0.15809587748227044,1.5776414195189663,0.06481572386987355,15.0,28.0,0.9946225675935785,3.363746883818994,0.7088820709759482,10.384889742291094,0
7.714638304745322,0.20951205650848925,0.38810992936438843,5.485361695254678,0.05333539011101438,41.7134042381367,168.18900706356115,0.995085978728559,3.2061581553983456,0.43567021190683475,10.576219858728777,1
6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,1
7.905758846224638,0.1306282743585024,0.2543979205095169,1.2005238973603858,0.033251309743400966,15.188482307550723,86.18848230755073,0.9905631417742664,3.0063875230571013,0.4119896025475844,11.218848230755071,1
5.908958448654558,0.3091041551345442,0.14055079638591075,1.2613801939181803,0.033703386425727386,20.0,68.96549515204549,0.9909668881577773,3.352276038783636,0.48875910665499916,11.12276038783636,1
7.066165329658169,0.12774435531054465,0.4022556446894554,1.1887217765527232,0.04643608882763616,53.6616532965817,133.77443553105445,0.992905638368026,3.2864661318632677,0.9440600860712632,9.969173351709152,1
7.3663710601647585,0.30710485059261183,0.38037906262556365,9.674717458065384,0.035859676627159214,39.61693614403399,185.0467744576136,0.9953734429185915,3.2972822144937566,0.47532255423864034,11.399113180494277,1
7.750500904233264,0.39854508138099376,0.381555099465659,6.110701265926569,0.032650500904233264,36.0,140.65050090423327,0.9917510701265927,3.1093146654336925,0.4179599276613389,12.950500904233264,1
7.152244304329101,0.35089772173164024,0.29,2.021633543506349,0.03421633543506349,26.738778478354497,74.73877847835449,0.9896250845859628,2.9784694619588623,0.35369389239177246,12.519793989069576,1
6.4,0.105,0.29,1.1,0.035,44.0,140.0,0.99142,3.17,0.55,10.7,1
6.095523236299655,0.18606976483995402,0.33,4.964680151248563,0.030786047032009115,21.0,74.65174412099886,0.9899180115901793,3.3269156914948907,0.39432848544494825,13.395523236299656,1
5.916090733402576,0.508933863675057,0.25056267472100047,8.268410664365428,0.03958144055229715,34.05231993096285,164.0,0.9932846987748248,3.4541855944770283,0.5384304020711144,12.08933863675057,1
7.622146067058075,0.3042275279408649,0.3742275279408649,8.153691011176345,0.08610084273537508,32.0,163.07382022352692,0.9958424123587041,3.234429213411615,0.4981202245879611,10.829528089410767,1
7.2,0.36,0.36,5.7,0.038,26.0,98.0,0.9914,2.93,0.59,12.5,1
7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,1
5.776555288799601,0.3020215986438983,0.2665789182320439,1.7729665866398805,0.02511722355600195,8.38755768960319,57.270334133601196,0.9894790190142643,3.1500956249121037,0.8111722355600199,12.534210817679561,1
6.494809199196414,0.19571330686309868,0.27649363997321386,1.5441389367262501,0.033883121332440466,54.29872799464276,108.58439333779769,0.9894215572402411,3.03038845356548,0.5270127200535724,12.040254401071447,1
7.843597441757527,0.36557547967046367,0.3773094243954436,2.1570503197803093,0.07531440086810418,6.0,12.0,0.9945763377820886,3.362690575604556,0.677050319780309,11.886547121977218,0
6.8,0.2867464365758433,0.30258372926935073,7.715789780371418,0.030325356342415594,33.0,121.74162707306492,0.9916710047512322,3.101578978037142,0.5679904975355822,12.419138951145447,1
6.7,0.35259476534799844,0.3261078519780023,6.261078519780023,0.04002295803205014,33.71756543315002,115.71756543315001,0.9909108489394596,3.0123651850274973,0.3467164936904975,12.395821299682643,1
6.434687433606102,0.2159219115166435,0.3169374867212206,2.020469380742024,0.031612502655755825,34.02031150409154,138.65312566393897,0.9906044369555701,3.2979530619257975,0.5216249203273232,11.924531681560332,1
6.956397519475052,0.21744099220997914,0.36180124026247396,1.7511801558004172,0.055104347273492706,14.616148831496872,136.0,0.9924616148831497,3.2761614883149686,0.46872049610498956,11.076770233700625,1
6.032368375781016,0.26705264968759346,0.47792111148467864,6.766446576167787,0.02832368375781008,37.323683757810166,103.67631624218984,0.9914789080780869,3.2476316242189833,0.5180920939452541,11.978026066795591,1
7.206225937830137,0.21468870310849314,0.41498075026410947,2.268870310849316,0.03565564844575342,45.87548124339726,152.46887031084933,0.9905904685958958,3.240292047155616,0.41186778134904106,12.646887031084932,1
7.223841119211972,0.3656291281444718,0.16350996755345085,2.047682238423944,0.028920529602626664,27.03973519868662,87.0,0.9903635763178985,3.2892714963546124,0.5792714963546125,12.548344241707394,1
8.282105981413869,0.19080482680931737,0.3086130115460455,6.564768625739437,0.037722602309209104,29.0,132.13869884539545,0.994226763274571,3.1131763903125678,0.32970891917768147,10.766438614474538,1
6.066381507003952,0.2951283218482214,0.2958404623249012,1.7079768837549405,0.028424508557391308,34.16809246498024,95.41595376750988,0.9895105988352917,3.226894794396838,0.5516809246498025,12.332763014007906,1
6.6963157446857515,0.2662105270048346,0.43099999345407136,1.9826315548307896,0.030136841898549625,31.0,113.31052635024173,0.9900577894468114,3.3544736824879133,0.4758947430435113,12.775789459903308,1
6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,1
8.373360449828436,0.2088137602844497,0.4288137602844497,1.4622267416380728,0.04137773258361918,35.0,125.12591086120642,0.992185222846984,3.112518217224128,0.48874089138793575,11.488137602844498,1
6.509255747227557,0.31819418104206676,0.12141102732792253,1.4819418104206674,0.06545372126386222,15.0,28.0,0.9946050226652438,3.3940517600334554,0.7040970905210333,10.17754058924478,0
7.2,0.23,0.39,14.2,0.0579999999999999,49.0,192.0,0.9979,2.98,0.48,9.0,1
6.391560220289612,0.3380212735926658,0.3044326257818523,4.5,0.027113474843629536,27.688652515637045,94.31134748436295,0.9898975247329364,3.2375461006254818,0.5417943239054067,13.264113521891865,1
6.707617655802462,0.2993352818765529,0.3038088279012311,2.354294065185227,0.03815235311604924,29.92382344197538,83.07617655802463,0.9887416059645432,3.076288219555568,0.3759970771851706,12.739058753580302,1
7.554259985246858,0.3281389977870287,0.4535649963117145,10.046675141384279,0.041258600836011385,40.29969982788001,186.7287000737657,0.9944359501352371,3.1229969982788,0.4164350036882855,11.598429918857718,1
7.2,0.37,0.15,2.0,0.0289999999999999,27.0,87.0,0.9903,3.3,0.59,12.6,1
7.370516544903693,0.21394421497002172,0.3242231401199131,1.4211157005995656,0.03618326449100652,45.0,122.60557850299783,0.990393225228135,3.196613635329761,0.43099586946039103,11.89004130539609,1
